Id,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
631,0,30,50,50,15,70,70,30,85,50,30,40,50,85,50,30,40,50,85,50,2
632,0,1,86,85,70,85,42,41,70,85,16,70,69,70,70,31,71,70,98,50,2
633,0,40,40,40,60,50,70,100,60,50,40,70,15,85,40,50,85,40,85,15,1
634,0,40,100,70,70,70,60,30,60,50,40,50,85,100,100,15,85,70,70,60,2
635,0,100,16,2,15,81,65,99,78,3,39,50,15,100,100,87,96,51,61,30,1
636,0,1,70,70,30,0,40,30,60,0,40,0,0,70,0,1,50,50,70,60,2
637,0,60,60,50,50,60,50,50,70,40,50,40,50,85,50,50,70,30,85,1,2
638,0,40,100,85,70,100,70,15,40,100,70,100,100,100,100,100,85,85,85,100,2
639,0,40,50,30,50,50,70,70,40,70,15,50,40,70,70,50,85,50,50,30,1
640,0,100,100,85,96,100,70,50,100,100,70,100,100,100,100,100,100,100,70,100,2
641,0,70,30,30,40,50,70,85,40,15,30,60,50,85,50,100,70,30,60,1,1
642,0,50,50,40,85,50,50,50,85,50,50,50,50,100,50,50,100,1,50,1,1
643,0,50,50,50,50,53,50,50,50,50,46,50,50,50,50,50,53,50,50,50,2
644,0,15,60,60,80,78,13,30,60,80,33,30,63,73,67,13,66,56,82,56,2
645,0,70,85,70,100,70,70,50,70,85,60,85,40,100,85,40,85,100,100,70,2
646,0,5,100,60,70,90,5,1,60,90,40,5,85,60,40,1,5,95,85,100,2
647,0,85,30,16,60,70,85,70,30,31,41,85,16,85,85,60,85,16,100,1,1
648,0,30,50,30,1,70,30,60,60,100,30,50,30,50,100,60,100,85,85,15,1
649,0,57,83,50,70,89,59,89,87,95,61,62,90,90,89,75,92,87,92,97,2
650,0,60,70,40,60,85,60,70,70,70,50,40,70,85,70,70,100,70,85,15,1
651,0,87,51,41,17,70,85,92,42,50,17,86,51,85,87,70,88,51,90,16,1
652,0,36,60,81,83,85,16,36,29,51,53,17,33,100,84,18,100,47,83,43,2
653,0,41,51,70,52,82,92,100,100,75,94,84,80,100,100,60,97,69,100,47,1
654,0,1,50,50,15,40,50,30,40,50,40,50,40,1,50,50,60,40,100,15,2
655,0,100,50,50,88,100,88,88,75,65,50,75,100,100,100,50,99,65,50,100,2
656,0,5,85,70,50,70,15,40,60,90,45,50,85,40,70,15,40,85,80,85,2
657,0,100,85,40,100,100,30,40,40,100,40,100,100,100,100,40,100,100,100,30,2
658,0,100,50,15,85,100,60,100,70,50,85,100,50,100,60,50,100,50,85,30,1
659,0,42,82,44,43,63,53,77,77,75,44,47,54,80,68,57,68,63,79,55,1
660,0,85,85,50,85,100,15,40,40,15,15,70,85,85,100,30,70,1,70,85,2
661,0,50,50,50,50,50,40,50,85,50,50,50,50,50,50,30,70,70,50,50,2
662,0,4,96,71,69,50,29,40,39,83,41,69,72,83,88,1,39,73,70,73,2
663,0,60,40,40,60,60,60,70,70,50,60,60,60,70,60,60,85,50,60,40,1
664,0,1,80,50,60,80,1,20,70,100,20,50,60,50,50,1,30,100,100,80,2
665,0,50,60,50,50,50,50,50,50,50,40,50,50,100,50,998,85,50,60,50,2
666,0,100,30,15,40,60,60,70,40,15,40,60,40,100,100,70,100,15,70,1,1
667,0,15,100,100,85,85,15,15,70,100,15,30,85,70,100,1,70,100,100,100,2
668,0,70,30,50,95,100,50,70,70,100,50,50,100,100,100,70,15,100,100,100,1
669,0,85,100,50,100,100,1,50,1,100,1,1,1,100,100,1,1,1,1,100,2
670,0,100,70,70,100,100,100,100,100,60,100,100,100,100,100,70,100,100,100,100,1
671,0,50,50,51,84,52,99,52,98,52,84,61,51,52,100,51,42,51,86,52,1
672,0,15,50,70,70,70,60,30,85,70,40,70,70,100,70,30,85,70,70,70,2
673,0,70,50,15,30,70,70,85,60,50,30,50,50,85,60,70,85,50,50,30,1
674,0,50,70,60,50,70,40,50,70,70,30,40,70,70,70,15,70,70,70,50,2
675,0,50,50,50,50,50,50,50,50,30,50,50,30,100,50,50,70,30,50,50,1
676,0,85,40,70,60,85,70,40,40,70,70,30,40,100,70,70,60,70,70,100,2
677,0,15,70,60,60,70,70,40,85,50,50,60,70,85,85,1,85,50,85,40,2
678,0,50,60,40,999,65,50,35,70,80,25,40,60,998,80,40,65,80,100,50,2
679,0,50,60,40,50,60,40,40,50,85,40,50,1,100,60,50,85,85,70,40,1
680,0,1,1,50,1,70,60,100,60,70,70,70,40,85,85,70,100,60,60,1,1
681,0,100,1,15,15,60,60,100,60,1,85,50,60,100,70,100,100,1,60,1,1
682,0,15,85,70,60,70,70,40,70,70,70,70,70,70,70,1,60,70,70,70,2
683,0,84,98,67,50,85,14,67,59,87,3,1,30,11,88,14,98,27,98,68,1
684,0,50,85,70,50,60,30,30,70,85,40,50,50,50,70,15,60,50,85,85,2
685,0,89,100,97,93,100,91,32,61,100,70,81,51,100,100,50,12,100,100,100,2
686,0,40,85,1,30,85,60,85,40,50,1,70,1,70,50,50,100,50,100,1,1
687,0,29,87,61,30,71,39,61,61,68,39,50,59,71,66,14,85,54,84,57,2
688,0,1,85,75,60,50,5,35,45,100,1,40,75,60,100,1,75,75,85,60,2
689,0,50,0,0,69,100,50,50,40,50,4,2,100,100,1,0,1,50,70,99,2
690,0,60,70,70,70,60,60,60,70,1,70,60,30,70,70,60,70,70,85,50,2
691,0,50,50,1,40,50,60,85,85,50,15,50,50,85,85,85,100,50,85,1,1
692,0,60,40,60,70,70,30,60,70,30,50,40,70,70,70,50,50,15,70,60,2
693,0,70,40,15,40,100,100,100,85,70,85,100,70,100,100,100,100,60,100,40,1
694,0,15,40,50,50,50,40,40,50,50,15,15,30,60,50,1,30,50,85,1,2
695,0,99,51,41,40,85,85,85,60,41,61,51,70,85,85,85,85,31,85,16,1
696,0,100,15,15,60,85,70,100,60,1,70,70,50,100,85,85,85,1,70,1,1
697,0,15,60,70,60,60,50,30,60,60,40,50,60,70,70,15,70,50,85,40,2
698,0,70,40,30,30,70,60,70,30,40,40,70,30,70,70,85,85,40,70,40,1
699,0,50,50,50,70,85,70,50,70,50,70,50,50,1,1,50,70,50,85,60,2
700,0,8,83,81,83,86,15,8,72,87,33,42,61,41,73,3,69,52,93,59,2
701,0,70,30,40,30,60,85,85,85,50,60,50,50,85,50,60,85,15,70,1,1
702,0,0,84,84,72,98,72,85,71,84,85,84,71,99,98,86,86,71,84,72,1
703,0,85,50,100,100,70,50,1,50,60,70,50,50,100,50,1,60,50,85,60,2
704,0,80,50,60,60,80,50,80,70,80,40,70,70,80,90,999,80,70,70,80,2
705,0,1,51,70,70,50,1,15,70,70,1,50,70,50,60,1,70,62,98,70,2
706,0,70,100,90,100,100,31,95,92,100,41,93,100,100,100,16,100,100,90,100,2
707,0,50,70,70,40,60,70,70,70,50,60,60,50,60,60,70,100,60,50,30,1
708,0,70,70,70,100,100,40,1,70,70,40,50,70,100,70,1,70,70,85,100,2
709,0,50,40,50,50,50,40,70,50,50,50,50,50,100,50,50,70,50,50,30,1
710,0,1,85,85,100,50,50,40,70,100,40,50,60,30,100,1,85,60,100,60,2
711,0,85,999,998,60,70,15,60,60,1,1,40,998,70,70,999,1,999,70,60,2
712,0,15,85,70,70,70,40,60,70,85,30,50,85,70,70,60,70,85,85,70,2
713,0,30,100,100,30,85,70,15,60,85,30,70,100,70,100,1,85,85,100,70,2
714,0,1,100,85,50,50,60,40,70,100,50,50,50,50,50,15,60,100,100,100,2
715,0,17,61,59,77,82,16,52,65,74,23,24,51,52,51,50,42,51,96,85,2
716,0,34,47,45,15,51,55,68,69,58,67,76,48,78,79,39,99,47,80,25,1
717,0,61,61,60,84,100,31,84,86,86,15,71,84,98,99,16,84,70,86,70,2
718,0,40,50,60,50,50,40,50,70,50,30,50,50,70,70,30,60,50,70,50,2
719,0,60,1,1,70,85,70,100,85,50,70,50,50,100,100,70,100,50,100,1,1
720,0,30,31,40,99,20,14,24,33,1,26,5,25,45,25,27,44,24,23,37,1
721,0,15,100,60,40,70,30,40,50,85,15,40,60,60,70,30,50,85,85,100,2
722,0,70,50,15,30,85,30,85,15,40,40,60,70,85,85,60,100,50,85,1,1
723,0,50,60,1,30,85,1,85,70,50,60,50,50,100,60,50,70,50,60,40,1
724,0,70,30,1,50,100,70,100,50,50,50,50,40,100,70,70,100,50,50,1,1
725,0,100,100,70,50,100,50,50,60,50,50,50,60,100,100,0,85,50,70,0,2
726,0,50,50,30,40,84,30,85,62,70,32,83,1,98,99,71,100,50,86,1,1
727,0,97,24,45,70,73,57,33,96,42,43,16,10,95,9,99,97,51,98,53,1
728,2,97,18,32,52,99,62,69,32,42,15,87,41,97,98,38,2,40,86,99,1
729,0,100,1,1,1,60,70,100,30,1,60,100,1,100,70,100,100,1,70,1,1
730,0,50,41,41,40,61,49,50,50,50,49,30,40,50,50,50,50,32,51,50,1
731,0,30,60,85,50,70,15,40,60,85,40,40,60,70,100,50,40,70,85,60,2
732,0,40,40,30,40,50,30,60,50,50,15,50,50,70,50,50,100,50,75,70,1
733,0,70,85,60,70,70,70,70,85,50,40,70,85,100,85,50,85,50,85,85,2
734,0,30,70,70,50,50,50,40,40,70,40,50,60,50,85,1,50,60,100,40,2
735,0,55,100,100,80,100,75,100,100,85,40,100,100,85,100,30,70,75,100,35,2
736,0,31,84,77,50,61,61,65,61,85,52,81,51,94,99,41,61,87,92,61,2
737,0,2,61,61,41,59,60,51,40,50,15,59,40,61,60,1,71,50,85,51,2
738,0,100,3,3,82,86,38,99,68,0,60,62,1,98,98,97,100,23,57,27,1
739,0,69,95,86,60,86,31,61,86,84,60,51,71,84,87,61,88,70,87,93,2
740,0,50,10,20,70,45,40,60,60,1,30,55,35,90,40,60,60,10,40,10,1
741,0,10,70,75,75,90,15,30,65,85,10,20,85,50,85,1,40,85,90,90,2
742,0,1,100,100,100,100,70,1,85,100,1,60,85,100,70,1,85,100,100,85,2
743,0,45,50,70,55,50,2,10,30,50,1,50,50,50,50,1,25,50,75,80,2
744,0,70,50,40,15,50,15,60,70,85,50,60,50,50,85,40,85,85,70,30,1
745,0,15,30,40,50,50,60,60,50,50,40,50,60,85,85,70,85,50,85,1,1
746,0,60,30,15,85,15,50,85,50,60,40,60,30,85,60,70,85,15,85,30,1
747,0,85,60,15,30,85,50,100,60,40,70,40,40,100,70,60,85,40,70,1,1
748,0,40,30,30,30,85,40,60,40,60,30,40,50,85,70,30,85,50,100,30,1
749,0,100,50,30,85,100,85,85,85,1,100,60,15,100,100,40,100,1,100,85,1
750,0,40,100,60,50,100,85,50,100,50,70,70,50,100,100,15,85,70,100,50,2
751,0,50,50,40,85,50,50,60,50,50,50,50,50,85,50,50,100,50,85,1,1
752,0,70,80,999,80,90,50,85,70,60,70,50,30,90,80,999,70,80,90,999,2
753,0,0,71,88,60,83,39,9,59,91,40,51,53,62,85,1,40,55,85,83,2
754,0,51,43,52,50,86,17,42,42,99,2,32,86,51,51,51,89,51,85,85,2
755,0,60,50,85,85,70,40,85,60,85,30,40,30,85,85,30,85,85,85,85,1
756,0,1,50,50,15,50,85,1,50,70,1,50,50,1,50,1,60,70,100,60,2
757,0,1,73,70,93,77,37,54,51,70,8,72,48,14,71,9,57,52,94,52,2
758,0,60,85,70,85,100,60,60,60,50,60,40,70,70,70,40,15,50,85,100,2
759,0,60,50,41,42,60,60,60,41,60,40,51,60,71,69,40,48,41,61,41,1
760,0,30,50,85,50,100,50,50,70,70,60,60,85,60,100,40,85,70,85,100,2
761,0,50,40,60,80,90,80,50,40,50,50,30,40,80,60,40,70,70,30,40,2
762,0,60,60,30,50,70,70,100,30,60,30,50,50,85,70,70,100,60,50,15,1
763,0,100,40,1,40,85,60,100,70,1,40,60,50,100,70,100,100,15,50,1,1
764,0,41,18,3,31,52,62,85,41,52,41,74,34,42,52,87,86,50,84,3,1
765,0,40,86,85,41,51,16,32,86,85,40,41,50,51,51,31,31,51,99,66,2
766,0,50,70,76,94,60,15,40,40,85,39,50,85,70,86,1,92,91,85,40,2
767,0,70,50,50,85,70,50,70,70,50,50,60,85,85,70,50,85,50,85,70,2
768,0,50,50,50,50,50,50,50,50,50,30,50,40,50,50,50,70,50,50,30,1
769,0,60,85,100,50,85,40,30,60,100,50,15,50,100,50,50,40,50,50,100,2
770,0,60,40,15,1,85,70,1,100,60,60,60,15,100,15,70,100,15,1,40,1
771,0,50,30,1,70,998,40,999,85,70,85,30,70,998,998,999,100,70,85,85,2
772,0,1,50,95,90,50,10,15,65,50,25,10,50,10,50,1,70,50,80,65,2
773,0,50,1,1,1,50,85,100,30,50,15,50,15,50,50,100,85,50,50,1,1
774,0,14,33,16,29,71,29,64,17,51,59,51,19,87,51,78,90,43,85,1,1
775,0,34,97,98,50,84,30,31,62,94,59,47,87,33,65,2,61,87,99,97,2
776,0,100,52,1,74,100,68,99,50,53,53,50,53,98,100,99,99,52,98,3,1
777,0,15,30,40,15,50,50,50,40,60,40,70,70,50,60,40,85,60,70,40,2
778,0,52,3,31,48,84,66,50,47,2,48,53,1,83,4,54,40,1,86,30,1
779,0,95,81,68,99,99,97,85,96,99,81,74,81,85,58,78,94,88,96,100,2
780,0,1,50,40,40,100,1,30,50,50,1,50,100,50,50,1,40,50,80,100,2
781,0,15,60,60,40,50,15,40,40,60,40,50,85,60,40,15,40,50,50,85,2
782,0,48,49,52,51,96,21,44,49,78,47,13,50,94,50,44,68,80,53,45,1
783,0,52,86,50,61,71,71,51,60,92,51,50,60,52,68,53,70,51,100,68,2
784,0,31,50,16,16,71,70,70,60,61,30,61,60,80,70,46,85,60,77,16,1
785,0,6,86,99,99,86,40,1,32,81,5,17,85,15,95,1,41,73,100,85,2
786,0,64,41,27,17,84,70,77,68,92,62,83,86,84,86,31,99,79,69,16,1
787,0,100,70,60,60,100,50,60,70,50,70,50,85,100,85,50,100,50,85,70,2
788,0,60,40,40,60,85,60,40,60,70,40,50,40,100,85,30,70,85,85,60,2
789,0,30,15,15,40,85,60,70,40,50,40,85,50,50,30,30,85,15,85,1,1
790,0,1,100,100,100,100,1,1,15,100,15,50,50,30,50,1,40,100,100,100,2
791,0,70,50,1,85,100,1,70,50,50,1,50,50,100,100,50,100,60,60,1,1
792,0,60,50,85,100,60,85,40,60,70,50,70,60,60,85,40,50,70,85,100,2
793,0,98,66,21,25,94,87,97,26,15,63,90,15,99,96,50,98,2,91,5,1
794,0,71,40,32,42,51,70,85,85,72,41,51,61,85,85,85,71,51,86,31,1
795,0,40,30,15,40,60,50,70,40,60,15,40,30,60,60,60,85,70,40,1,1
796,0,85,30,15,1,60,30,70,60,50,15,70,1,100,85,50,85,1,50,1,1
797,0,70,0,0,40,70,51,0,0,50,0,41,50,60,50,0,16,40,60,100,2
798,1,1,50,60,40,85,70,70,85,70,15,85,70,100,100,50,100,85,100,15,1
799,0,0,50,1,70,100,85,100,70,1,50,50,50,100,0,0,100,1,0,30,1
800,0,50,70,70,30,60,30,40,50,70,15,40,50,100,85,15,100,60,70,40,2
801,0,1,60,50,60,85,60,60,85,50,60,50,50,70,60,1,85,50,50,60,2
802,0,50,70,70,80,85,1,40,50,90,30,50,80,80,90,30,41,80,50,75,2
803,0,50,70,50,50,85,50,50,70,85,40,85,85,85,85,40,85,85,85,85,2
804,0,85,100,85,85,100,85,85,100,70,85,85,60,100,100,100,100,100,100,999,2
805,0,100,15,1,100,85,50,50,85,1,60,40,30,100,100,60,100,1,60,1,1
806,0,85,100,60,85,100,85,85,86,70,71,85,70,100,97,51,70,40,100,100,2
807,0,95,1,15,50,80,85,95,30,40,80,80,40,95,95,95,95,40,95,50,1
808,0,50,60,40,70,100,70,50,40,100,40,40,50,50,50,50,30,70,40,1,1
809,0,51,50,51,45,69,60,51,52,61,41,47,61,71,70,51,70,62,59,62,1
810,0,15,0,85,85,100,15,15,70,0,60,0,0,0,0,15,70,0,0,70,2
811,0,85,1,15,40,70,70,70,85,50,60,70,1,85,85,40,85,50,50,70,1
812,0,51,52,56,58,70,57,76,29,40,50,31,1,87,54,61,82,30,53,16,1
813,0,85,60,17,31,84,52,82,60,70,30,70,32,97,85,78,85,49,50,15,1
814,0,85,15,32,50,52,80,97,70,51,40,70,51,99,71,85,98,49,86,1,1
815,0,70,15,15,15,85,85,100,70,70,40,70,15,100,50,30,100,15,50,30,1
816,0,50,50,1,50,100,50,50,1,100,1,1,100,100,50,1,50,85,50,100,2
817,0,85,16,16,20,85,85,99,62,1,61,80,16,100,99,70,100,1,60,40,1
818,0,38,48,49,29,62,51,53,60,50,49,51,51,62,51,44,77,51,71,33,1
819,0,15,70,70,60,85,30,40,40,60,40,40,60,85,100,1,70,40,100,70,2
820,0,50,50,50,50,50,40,50,40,50,30,50,50,50,50,15,60,50,50,50,2
821,0,50,50,50,50,50,50,50,50,50,50,50,30,70,50,50,60,50,50,40,1
822,0,60,70,60,60,100,60,40,70,100,50,50,85,85,100,85,100,100,70,100,2
823,0,60,15,1,15,85,71,85,60,85,40,85,85,100,100,85,100,85,50,15,1
824,0,85,40,16,61,60,85,100,60,60,41,70,42,100,70,85,100,41,70,1,1
825,0,70,71,73,50,53,60,40,70,50,50,50,52,85,50,51,63,51,49,85,2
826,0,60,85,70,50,70,40,60,70,85,50,50,50,85,50,50,85,70,60,70,2
827,0,16,51,17,16,0,89,51,85,93,30,87,50,95,87,51,97,51,95,51,1
828,0,16,61,37,54,48,23,84,51,67,48,34,48,32,48,58,81,49,50,19,1
829,0,57,71,41,61,65,2,46,41,58,5,16,42,100,50,1,76,45,100,46,2
830,0,85,50,50,100,100,60,60,85,1,40,70,50,100,85,60,85,15,100,1,1
831,0,0,30,15,15,0,60,85,60,30,15,0,1,85,85,85,100,50,60,1,1
832,0,30,60,1,15,60,50,85,15,100,1,30,100,70,100,60,100,100,100,1,2
833,0,70,85,100,100,70,85,70,70,100,85,60,85,100,100,100,70,85,100,100,2
834,0,50,50,50,30,70,43,50,50,2,39,50,32,100,100,50,99,3,50,1,1
835,0,85,15,30,40,100,50,60,30,50,40,50,70,70,100,60,85,50,50,40,1
836,0,1,95,65,50,75,31,1,50,85,16,35,50,51,70,1,40,50,92,78,2
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,0,100,85,50,50,100,50,50,85,1,70,50,1,100,100,50,100,1,100,50,1
839,0,100,1,1,50,85,50,100,50,1,50,50,50,100,50,50,100,1,50,50,1
840,0,100,70,60,70,50,70,50,50,50,40,40,50,100,70,40,70,50,70,50,2
841,0,50,100,50,85,100,40,50,30,100,40,50,50,50,50,40,100,100,85,100,2
842,0,50,50,50,40,50,50,50,70,50,15,50,50,85,50,40,85,50,50,15,1
843,0,61,87,86,71,65,51,2,41,67,1,33,74,71,77,2,84,64,72,68,2
844,0,1,100,50,60,100,1,1,60,85,15,50,85,85,85,1,30,70,100,85,2
845,0,30,60,70,50,50,40,15,70,50,30,50,40,50,50,30,60,50,50,40,2
846,0,98,87,45,97,60,94,83,96,2,68,40,49,99,80,96,99,1,84,28,1
847,0,60,50,51,60,60,51,61,85,16,40,41,60,100,96,61,95,13,51,71,2
848,0,50,40,50,50,60,50,50,50,50,40,50,50,40,50,50,60,50,70,40,2
849,0,63,41,22,11,60,61,62,61,17,17,51,52,70,52,30,81,19,87,20,1
850,0,40,70,70,60,60,40,70,60,70,40,70,60,70,70,50,85,60,60,40,2
851,0,66,51,56,56,85,40,30,51,61,8,54,86,85,85,1,82,51,80,50,2
852,0,70,60,60,85,70,40,85,70,50,70,70,40,100,60,70,85,50,40,85,1
853,0,60,1,15,30,100,50,60,40,50,30,50,15,60,50,85,60,50,85,15,1
854,0,85,40,1,50,60,50,85,50,30,15,50,50,100,85,85,100,50,60,1,1
855,0,50,50,30,70,85,70,70,60,50,70,60,1,100,50,60,100,50,85,50,1
856,0,50,40,60,50,40,30,50,40,50,30,50,30,50,50,50,70,50,60,30,1
857,0,15,85,82,70,70,60,80,50,85,40,60,90,75,100,15,85,70,90,50,2
858,1,1,100,100,100,100,40,35,40,100,1,40,50,30,100,1,80,70,100,80,2
859,0,30,15,15,15,70,70,75,75,15,40,65,25,70,60,50,75,10,90,15,1
860,0,75,70,75,50,75,40,50,50,75,45,50,75,100,75,50,100,75,75,50,2
861,0,50,40,30,15,50,40,60,60,50,40,50,50,60,50,40,100,50,50,1,1
862,0,100,1,1,15,85,50,100,40,50,15,60,15,100,85,85,100,50,40,15,1
863,1,85,100,50,100,100,60,70,30,50,40,15,50,100,85,50,30,50,70,85,2
864,0,97,92,39,84,97,95,82,97,1,81,63,83,98,99,99,89,0,99,88,2
865,0,1,85,85,60,85,15,40,60,85,15,70,85,1,70,1,100,85,85,60,2
866,2,100,88,72,100,100,73,86,15,90,16,89,99,100,100,50,99,93,55,91,1
867,0,85,100,100,85,100,60,100,70,100,1,100,100,100,100,1,70,100,100,85,2
868,0,15,90,85,70,85,30,15,30,90,15,30,60,15,90,1,40,85,100,70,2
869,0,85,85,70,85,85,85,85,60,85,60,85,85,100,85,85,85,85,85,40,1
870,0,22,41,17,41,71,60,73,70,85,16,70,71,77,86,100,99,50,85,1,1
871,0,15,40,40,50,60,40,15,50,60,50,60,70,85,70,15,60,50,85,60,2
872,0,28,83,80,70,76,36,56,80,77,37,45,80,79,84,51,60,78,63,79,2
873,0,52,40,17,15,85,60,90,31,50,15,70,50,95,70,84,93,70,60,15,1
874,0,15,85,85,85,85,30,30,30,85,15,50,85,15,85,15,85,85,100,85,2
875,0,85,70,40,40,85,70,60,60,70,70,50,70,100,85,50,85,50,85,50,1
876,0,30,50,40,40,85,15,60,30,15,30,60,30,60,100,999,70,100,60,999,2
877,0,99,100,69,99,91,99,52,77,99,55,91,45,100,100,89,81,100,98,99,1
878,0,40,60,70,85,85,40,40,40,40,40,40,50,100,100,1,85,40,70,40,2
879,0,100,40,15,40,70,40,100,70,40,60,70,30,100,100,85,70,40,70,40,1
880,0,16,29,31,34,83,11,37,23,91,32,15,69,62,64,21,79,51,78,18,1
881,0,42,53,69,83,60,32,73,86,52,39,41,61,83,60,18,38,49,70,69,2
882,1,65,60,70,30,69,25,70,69,65,52,50,50,85,49,22,70,50,68,48,1
883,0,43,51,52,42,51,52,62,83,51,73,62,42,86,53,40,86,52,72,32,2
884,0,90,30,10,10,90,70,90,60,50,60,85,50,100,90,70,100,50,85,1,1
885,0,40,50,30,70,85,40,70,60,50,60,40,50,85,85,60,70,30,70,50,1
886,0,70,40,40,40,60,60,70,60,40,40,70,60,85,85,40,85,30,60,40,1
887,0,1,84,60,69,60,40,16,50,61,50,16,50,85,50,2,50,41,70,40,2
888,0,100,15,40,100,85,15,40,50,85,40,85,85,70,85,40,85,85,100,40,1
889,0,85,85,70,70,100,60,60,50,70,50,30,70,40,70,40,40,70,30,100,2
890,0,72,100,97,88,94,35,18,56,100,49,63,100,94,84,51,77,100,95,100,2
891,0,50,50,50,50,60,85,85,50,50,50,70,50,100,85,50,85,50,100,60,1
892,0,35,50,40,25,40,70,80,80,70,60,85,60,50,60,50,75,70,60,55,1
893,0,40,50,70,70,60,40,50,70,50,40,50,50,70,50,40,70,50,70,50,2
894,0,50,40,30,85,50,60,60,60,60,70,70,40,70,50,50,85,60,60,30,1
895,0,50,58,58,68,51,46,50,51,87,54,51,93,52,93,64,99,70,100,92,2
896,0,15,1,70,100,70,30,15,60,1,15,60,15,100,85,1,100,1,100,1,1
897,0,1,60,60,50,70,15,1,50,60,15,1,70,50,50,1,60,50,70,60,2
898,0,60,50,50,50,60,70,85,70,70,50,70,40,100,85,60,85,50,50,1,1
899,0,50,50,50,50,50,50,51,69,51,61,51,49,95,51,51,88,50,51,50,1
900,0,1,100,100,100,100,51,18,85,100,1,71,71,32,100,1,71,100,86,84,2
901,0,100,51,71,69,99,70,61,100,84,99,65,70,86,99,86,99,68,72,70,2
902,0,1,3,50,85,50,15,50,50,50,15,50,50,85,50,50,100,50,50,50,1
903,0,40,50,50,50,50,40,50,60,50,40,50,50,50,50,50,85,50,100,30,1
904,0,85,1,15,40,50,60,70,50,30,35,50,50,100,85,70,100,30,50,1,1
905,0,30,85,85,70,70,30,40,40,85,40,50,60,50,85,30,70,85,70,85,2
906,0,30,40,40,60,60,40,60,40,40,40,40,50,70,50,60,70,30,55,15,1
907,0,2,50,97,41,71,12,15,33,83,14,39,49,51,98,1,72,86,85,31,2
908,0,50,30,15,30,50,40,100,30,1,40,50,1,100,50,85,100,1,60,1,1
909,0,78,58,0,0,77,50,75,58,67,64,56,77,78,65,0,89,57,75,65,1
910,0,1,100,50,60,50,50,30,70,50,50,50,50,25,50,1,65,60,100,50,2
911,0,50,50,60,60,50,85,60,85,40,60,70,50,70,50,50,85,50,85,15,1
912,0,50,50,50,50,70,85,50,100,50,40,100,50,50,50,85,55,999,50,85,1
913,0,60,50,45,80,60,45,50,45,50,40,40,100,100,50,35,60,50,100,100,2
914,0,69,48,34,60,83,53,62,85,85,29,86,80,84,86,62,91,81,70,16,1
915,0,70,15,30,70,85,85,70,60,40,50,50,50,85,70,50,85,50,50,1,1
916,0,61,50,1,1,51,79,95,85,50,94,70,1,91,51,96,93,16,95,1,1
917,0,100,15,15,15,100,85,100,70,15,85,85,1,100,85,85,100,15,40,15,1
918,0,65,50,60,40,70,55,60,60,70,55,60,50,85,75,55,75,90,50,30,1
919,0,85,85,30,31,88,85,86,61,85,25,84,84,97,84,51,99,85,85,50,1
920,0,83,92,79,70,100,70,79,70,79,85,70,92,100,90,40,70,70,85,100,2
921,0,100,15,1,40,85,40,100,70,50,30,85,50,100,100,50,100,50,50,1,1
922,0,85,40,40,60,70,50,60,40,40,40,50,40,100,60,40,85,40,60,40,1
923,0,30,30,40,40,60,40,60,85,70,40,50,70,40,85,15,60,50,70,40,1
924,0,70,1,1,30,100,70,70,60,70,70,70,85,70,100,70,100,15,85,1,1
925,2,100,61,52,59,73,41,69,72,50,71,51,73,100,72,53,83,50,72,15,2
926,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,50,85,50,1
927,0,85,70,60,60,85,60,40,100,100,40,40,85,100,100,50,85,50,100,85,2
928,0,85,15,1,1,85,85,100,60,50,30,50,40,100,85,85,100,15,60,1,1
929,0,70,0,60,60,70,60,60,60,0,60,50,60,70,0,0,85,0,85,70,2
930,0,50,50,50,70,60,50,50,60,50,70,50,50,70,50,50,85,50,60,50,1
931,0,40,40,40,70,70,40,30,85,50,15,40,70,60,60,60,85,40,85,30,1
932,0,30,15,40,1,40,30,50,85,60,30,40,50,85,85,30,100,50,70,1,1
933,0,10,40,40,40,50,50,20,80,50,40,50,85,20,50,10,70,85,85,50,2
934,0,1,85,85,85,70,60,15,70,60,1,50,60,60,60,1,85,40,100,60,2
935,0,50,50,50,30,50,50,50,60,50,30,50,40,50,50,50,85,40,60,30,1
936,0,50,85,40,60,100,30,85,40,70,40,40,60,100,85,1,85,40,100,85,2
937,0,64,50,88,85,86,87,78,89,50,75,71,87,99,61,62,72,60,88,81,2
938,0,85,50,15,40,70,60,99,70,50,46,50,41,85,85,100,100,50,50,1,1
939,0,4,98,81,81,67,40,11,68,80,3,15,83,16,84,2,48,82,85,67,2
940,0,60,50,1,40,100,85,100,60,50,70,100,60,100,100,85,100,50,50,1,1
941,0,1,50,40,50,50,40,60,50,50,40,50,50,70,50,40,60,50,70,40,2
942,0,50,50,50,40,70,50,50,50,50,40,50,50,60,50,50,40,50,60,60,2
943,0,0,0,15,50,85,0,100,70,0,60,50,0,100,0,0,85,0,0,15,1
944,0,85,1,1,40,100,100,100,15,40,70,100,15,85,100,100,100,1,85,1,1
945,0,60,70,50,50,85,50,70,70,50,70,50,50,70,70,50,85,70,50,15,2
946,0,71,74,49,69,49,60,68,73,86,32,60,50,71,70,32,86,71,86,18,2
